Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual
2025-01-10,5.853903770446777,5.86583776720067,-0.011933996753892728,-0.20386390384722555
2025-01-13,5.640328407287598,5.8064479456144085,-0.1661195383268108,-2.9452103908023464
2025-01-14,5.73740816116333,5.663228336617987,0.07417982454534311,1.2929152408480946
2025-01-15,6.183974742889404,5.937022081054131,0.2469526618352731,3.993429341205342
2025-01-16,5.766531944274902,6.938969438740289,-1.1724374944653864,-20.331761027169883
2025-01-17,5.88302755355835,6.010658160533602,-0.1276306069752522,-2.169471514680478
2025-01-20,5.931567668914795,6.030691452546272,-0.09912378363147667,-1.6711228660670712
2025-01-21,5.980107307434082,6.113384791482769,-0.133277484048687,-2.228680476736681
2025-01-22,6.183974742889404,6.272173202542067,-0.08819845965266282,-1.426242236097053
2025-01-23,6.106310844421387,6.726814021654274,-0.6205031772328873,-10.161670328325451
2025-01-24,6.183974742889404,6.558326953350747,-0.3743522104613426,-6.053585695701436
2025-01-27,6.80528450012207,6.637350774242716,0.1679337258793545,2.467695889515599
2025-01-28,6.562585353851318,7.846277197859018,-1.2836918440076994,-19.56076416216594
2025-01-29,6.397550106048584,7.135985157916837,-0.7384350518682528,-11.542466094483528
2025-01-30,7.05769157409668,6.672016969575246,0.38567460452143365,5.464599869126421
2025-01-31,7.242143154144287,7.859193684565239,-0.6170505304209515,-8.520275245703294
2025-02-03,7.009151458740234,7.869342223637674,-0.8601907648974398,-12.272395167389396
2025-02-04,7.028567314147949,7.174890902285057,-0.14632358813710766,-2.081840887296759
2025-02-05,6.679080963134766,7.113092677176709,-0.4340117140419437,-6.4980753555388
2025-02-06,7.174187183380127,6.549332930295275,0.6248542530848518,8.709756758680651
2025-02-07,6.863532543182373,7.368659883930331,-0.5051273407479577,-7.359582511919561
2025-02-10,7.047983646392822,6.820770667084908,0.2272129793079145,3.223801170767511
2025-02-11,7.05769157409668,7.08224957400677,-0.024557999910090444,-0.3479607978368429
2025-02-12,6.882948398590088,7.123716392637974,-0.24076799404788574,-3.498035726916171
2025-02-13,6.80528450012207,6.8090168267901365,-0.0037323266680662215,-0.05484453541948573
2025-02-14,7.1644792556762695,6.656687562461114,0.5077916932151556,7.087628773756902
2025-02-17,7.727541446685791,7.374479439627734,0.3530620070580568,4.568878853564467
2025-02-18,7.455718040466309,8.180595405600757,-0.7248773651344482,-9.722435333527066
2025-02-19,7.2324347496032715,7.478182621292346,-0.24574787168907442,-3.3978581238158374
2025-02-20,7.154771327972412,6.886518457158957,0.2682528708134555,3.749286434420198
2025-02-21,7.067399978637695,6.835717945658214,0.23168203297948153,3.2781791561221407
2025-02-24,6.669373035430908,6.825235157034701,-0.15586212160379276,-2.336983113341815
2025-02-25,7.1644792556762695,6.570587588235124,0.5938916674411452,8.289390564856713
2025-02-26,7.145063400268555,7.2503102482883826,-0.10524684801982787,-1.4730008975969626
2025-02-27,7.096523284912109,7.110768287730975,-0.01424500281886587,-0.2007321366668678
2025-02-28,6.941195964813232,7.002261849679668,-0.06106588486643538,-0.8797602772777859
2025-03-05,7.067399978637695,6.81244514313159,0.25495483550610487,3.607477095915685
2025-03-06,6.902364253997803,7.05662347396513,-0.1542592199673276,-2.234875099180425
2025-03-07,7.630461692810059,6.958873547818353,0.6715881449917056,8.801409036946241
2025-03-10,8.009072303771973,8.204003714702141,-0.19493141093016852,-2.4338825214296436
2025-03-11,8.057612419128418,8.519112510405757,-0.4615000912773386,-5.727504219261746
2025-03-12,8.329435348510742,8.230512414234058,0.09892293427668442,1.1876307353099427
2025-03-13,8.212939262390137,8.315171501881755,-0.10223223949161842,-1.2447704314553363
2025-03-14,9.319647789001465,8.10173057908984,1.217917209911624,13.068275083838929
2025-03-17,9.843878746032715,9.765843461626053,0.07803528440666163,0.7927290290741488
2025-03-18,9.737090110778809,10.098522039813183,-0.3614319290343744,-3.711909050058752
2025-03-19,10.125409126281738,9.581037788212639,0.5443713380690998,5.376289800044892
2025-03-20,10.067161560058594,9.880008654239381,0.18715290581921273,1.8590434324779372
2025-03-21,9.805046081542969,9.6580055226769,0.1470405588660686,1.4996416910559751
2025-03-24,9.911833763122559,9.29760862293382,0.6142251401887382,6.1968870228029
2025-03-25,10.154533386230469,9.411112543462314,0.7434208427681543,7.321073401326661
2025-03-26,10.183656692504883,9.772681123388494,0.41097556911638833,4.035638489452067
2025-03-27,10.552559852600098,9.582329617558694,0.970230235041404,9.19426422208204
2025-03-28,10.251612663269043,9.977165061588705,0.2744476016803379,2.67711637861298
